Source_Port;Destination_Port;Protocol;Flow_Duration;Total_Forward_Packets;Total_Backward_Packets;Total_Length_Forward_Packets;Total_Length_Backward_Packets;Forward_Packets_Length_Max;Forward_Packets_Length_Min;Forward_Packets_Length_Mean;Backward_Packets_Length_Max;Backward_Packets_Length_Min;Backward_Packets_Length_Mean;Packets_Flow_IAT_Mean;Packets_Flow_IAT_Standard_Deviation;Packets_Flow_IAT_Max;Packets_Flow_IAT_Min;Forward_IAT_Total;Forward_IAT_Mean;Forward_IAT_Min;Backward_IAT_Total;Backward_IAT_Mean;Backward_IAT_Min;Forward_Header_Length;Backward_Header_Length;Forward_Packets_per_Second;Backward_Packets_per_Second;Packets_Length_Min;Packets_Length_Max;Packets_Length_Mean;Packets_Length_Standard_Deviation;Class
56361;10101;17;121;0;2;0;60;0;0;0;40;20;30;121;0;121;121;0;0;0;121;121;121;0;16;0;16528.92562;20;40;33.333333;11.547005;Mirai
60215;8899;17;5;2;1;64;32;32;32;32;32;32;32;2.5;3.535534;5;0;0;0;0;0;0;0;16;8;400000;200000;32;32;32;0;Mirai
1535;19604;6;595;0;2;0;0;0;0;0;0;0;0;595;0;595;595;0;0;0;595;595;595;0;40;0;3361.344538;0;0;0;0;DoS
52717;9020;6;80;0;2;0;1418;0;0;0;1388;30;709;80;0;80;80;0;0;0;80;80;80;0;64;0;25000;30;1388;935.333333;784.041666;Scan
52717;9020;6;149;2;1;0;0;0;0;0;0;0;0;74.5;2.12132;76;73;73;73;73;0;0;0;64;32;13422.818792;6711.409396;0;0;0;0;Scan
51252;443;6;192;0;3;0;4344;0;0;0;1448;1448;1448;96;26.870058;115;77;0;0;0;192;96;77;0;96;0;15625;1448;1448;1448;0;Mirai
49134;443;6;134;1;1;0;0;0;0;0;0;0;0;134;0;134;134;0;0;0;0;0;0;32;32;7462.686567;7462.686567;0;0;0;0;Mirai
5353;5353;17;153;1;1;39;39;39;39;39;39;39;39;153;0;153;153;0;0;0;0;0;0;8;8;6535.947712;6535.947712;39;39;39;0;Mirai
56361;10101;17;288;4;1;5720;1430;1430;1430;1430;1430;1430;1430;72;1.825742;74;70;218;72.666667;71;0;0;0;32;8;13888.888889;3472.222222;1430;1430;1430;0;Mirai
49793;9020;6;353;0;4;0;4194;0;0;0;1388;30;1048.5;117.666667;35.697806;151;80;0;0;0;353;117.666667;80;0;128;0;11331.444759;30;1388;1116.4;607.316063;Normal
8435;554;6;2275;0;2;0;0;0;0;0;0;0;0;2275;0;2275;2275;0;0;0;2275;2275;2275;0;44;0;879.120879;0;0;0;0;DoS
52739;9020;6;76;0;2;0;2776;0;0;0;1388;1388;1388;76;0;76;76;0;0;0;76;76;76;0;64;0;26315.789474;1388;1388;1388;0;Scan
9020;49784;6;547;3;1;2806;1388;1388;30;935.333333;1388;1388;1388;182.333333;99.60589;263;71;476;238;213;0;0;0;96;32;5484.460695;1828.153565;30;1388;1116.4;607.316063;Normal
443;38102;6;429;5;1;6466;1448;1448;674;1293.2;1448;1448;1448;85.8;20.21633;121;74;308;77;74;0;0;0;160;32;11655.011655;2331.002331;674;1448;1337.428571;292.544502;Normal
52739;9020;6;160;0;3;0;2806;0;0;0;1388;30;935.333333;80;8.485281;86;74;0;0;0;160;80;74;0;96;0;18750;30;1388;1048.5;679;Scan
60066;8011;17;20;1;1;35;35;35;35;35;35;35;35;20;0;20;20;0;0;0;0;0;0;8;8;50000;50000;35;35;35;0;Mirai
2107;554;6;3721;0;2;0;0;0;0;0;0;0;0;3721;0;3721;3721;0;0;0;3721;3721;3721;0;44;0;537.489922;0;0;0;0;DoS
56361;10101;17;75;1;1;20;20;20;20;20;20;20;20;75;0;75;75;0;0;0;0;0;0;8;8;13333.333333;13333.333333;20;20;20;0;Mirai
51997;8899;17;11;2;1;64;32;32;32;32;32;32;32;5.5;4.949747;9;2;9;9;9;0;0;0;16;8;181818.181818;90909.090909;32;32;32;0;Mirai
9020;49784;6;129;1;1;30;1388;30;30;30;1388;1388;1388;129;0;129;129;0;0;0;0;0;0;32;32;7751.937984;7751.937984;30;1388;935.333333;784.041666;Normal
56361;10101;17;232;0;4;0;136;0;0;0;40;32;34;77.333333;5.773503;84;74;0;0;0;232;77.333333;74;0;32;0;17241.37931;32;40;35.2;4.38178;Mirai
57678;443;6;428;0;3;0;4096;0;0;0;1448;1200;1365.333333;214;22.627417;230;198;0;0;0;428;214;198;0;96;0;7009.345794;1200;1448;1386;124;Normal
9020;52717;6;83;0;2;0;0;0;0;0;0;0;0;83;0;83;83;0;0;0;83;83;83;0;64;0;24096.385542;0;0;0;0;Scan
60099;8899;17;171;1;1;32;32;32;32;32;32;32;32;171;0;171;171;0;0;0;0;0;0;8;8;5847.953216;5847.953216;32;32;32;0;Mirai
56242;9020;6;121;1;1;0;0;0;0;0;0;0;0;121;0;121;121;0;0;0;0;0;0;32;32;8264.46281;8264.46281;0;0;0;0;Mirai
64779;9988;17;3;1;1;32;32;32;32;32;32;32;32;3;0;3;3;0;0;0;0;0;0;8;8;333333.333333;333333.333333;32;32;32;0;Mirai
52717;9020;6;132;0;2;0;2776;0;0;0;1388;1388;1388;132;0;132;132;0;0;0;132;132;132;0;64;0;15151.515152;1388;1388;1388;0;Scan
9020;52704;6;117;1;1;30;1388;30;30;30;1388;1388;1388;117;0;117;117;0;0;0;0;0;0;32;32;8547.008547;8547.008547;30;1388;935.333333;784.041666;Scan
56361;10101;17;115;1;1;1430;1430;1430;1430;1430;1430;1430;1430;115;0;115;115;0;0;0;0;0;0;8;8;8695.652174;8695.652174;1430;1430;1430;0;Mirai
443;43238;6;124;1;1;1441;1441;1441;1441;1441;1441;1441;1441;124;0;124;124;0;0;0;0;0;0;32;32;8064.516129;8064.516129;1441;1441;1441;0;Mirai
36890;12616;6;138;0;3;0;0;0;0;0;0;0;0;69;0;69;69;0;0;0;138;69;69;0;84;0;21739.130435;0;0;0;0;Mirai
56361;10101;17;194;2;1;1484;1430;1430;54;742;1430;1430;1430;97;29.698485;118;76;76;76;76;0;0;0;16;8;10309.278351;5154.639175;54;1430;1086;688;Mirai
5353;5353;17;78;1;1;77;77;77;77;77;77;77;77;78;0;78;78;0;0;0;0;0;0;8;8;12820.512821;12820.512821;77;77;77;0;Spoofing
48889;443;6;73;1;1;0;0;0;0;0;0;0;0;73;0;73;73;0;0;0;0;0;0;32;32;13698.630137;13698.630137;0;0;0;0;Mirai
2312;554;6;3880;0;2;0;0;0;0;0;0;0;0;3880;0;3880;3880;0;0;0;3880;3880;3880;0;44;0;515.463918;0;0;0;0;DoS
49486;443;6;143;0;2;0;2896;0;0;0;1448;1448;1448;143;0;143;143;0;0;0;143;143;143;0;64;0;13986.013986;1448;1448;1448;0;Scan
33493;443;6;72;0;2;0;2896;0;0;0;1448;1448;1448;72;0;72;72;0;0;0;72;72;72;0;64;0;27777.777778;1448;1448;1448;0;Spoofing
59878;443;6;150;2;1;0;0;0;0;0;0;0;0;75;7.071068;80;70;70;70;70;0;0;0;64;32;13333.333333;6666.666667;0;0;0;0;Spoofing
51991;8899;17;7;1;1;32;32;32;32;32;32;32;32;7;0;7;7;0;0;0;0;0;0;8;8;142857.142857;142857.142857;32;32;32;0;Mirai
57099;8080;6;138;0;2;0;157;0;0;0;157;0;78.5;138;0;138;138;0;0;0;138;138;138;0;64;0;14492.753623;0;157;104.666667;90.643992;Mirai
56361;10101;17;200;2;1;2860;1430;1430;1430;1430;1430;1430;1430;100;32.526912;123;77;123;123;123;0;0;0;16;8;10000;5000;1430;1430;1430;0;Mirai
51252;443;6;191;0;3;0;3405;0;0;0;1448;509;1135;95.5;28.991378;116;75;0;0;0;191;95.5;75;0;96;0;15706.806283;509;1448;1213.25;469.5;Mirai
2086;554;6;2734;0;2;0;0;0;0;0;0;0;0;2734;0;2734;2734;0;0;0;2734;2734;2734;0;44;0;731.528895;0;0;0;0;DoS
443;51875;6;116;1;1;704;1448;704;704;704;1448;1448;1448;116;0;116;116;0;0;0;0;0;0;32;32;8620.689655;8620.689655;704;1448;1200;429.5486;Mirai
60064;8011;17;55;2;1;70;35;35;35;35;35;35;35;27.5;21.92031;43;12;43;43;43;0;0;0;16;8;36363.636364;18181.818182;35;35;35;0;Mirai
51785;8200;6;90;1;1;53;0;53;53;53;0;0;0;90;0;90;90;0;0;0;0;0;0;32;32;11111.111111;11111.111111;0;53;17.666667;30.599564;Scan
50966;443;6;427;0;3;0;4344;0;0;0;1448;1448;1448;213.5;136.471609;310;117;0;0;0;427;213.5;117;0;96;0;7025.761124;1448;1448;1448;0;Normal
60140;8899;17;7;2;1;64;32;32;32;32;32;32;32;3.5;0.707107;4;3;3;3;3;0;0;0;16;8;285714.285714;142857.142857;32;32;32;0;Mirai
56361;10101;17;111;1;1;1430;1430;1430;1430;1430;1430;1430;1430;111;0;111;111;0;0;0;0;0;0;8;8;9009.009009;9009.009009;1430;1430;1430;0;Mirai
64781;9988;17;262;38;1;1216;32;32;32;32;32;32;32;6.894737;38.010517;235;0;260;7.027027;0;0;0;0;304;8;145038.167939;3816.793893;32;32;32;0;Mirai
51880;8200;6;118;1;1;14;0;14;14;14;0;0;0;118;0;118;118;0;0;0;0;0;0;32;32;8474.576271;8474.576271;0;14;4.666667;8.082904;Scan
7970;554;6;1331;0;2;0;0;0;0;0;0;0;0;1331;0;1331;1331;0;0;0;1331;1331;1331;0;44;0;1502.629602;0;0;0;0;DoS
52717;9020;6;76;0;2;0;2776;0;0;0;1388;1388;1388;76;0;76;76;0;0;0;76;76;76;0;64;0;26315.789474;1388;1388;1388;0;Scan
5353;5353;17;145;1;1;39;39;39;39;39;39;39;39;145;0;145;145;0;0;0;0;0;0;8;8;6896.551724;6896.551724;39;39;39;0;Mirai
64783;9988;17;18;7;1;224;32;32;32;32;32;32;32;2.571429;0.786796;4;2;14;2.333333;2;0;0;0;56;8;388888.888889;55555.555556;32;32;32;0;Mirai
52704;9020;6;73;0;2;0;2776;0;0;0;1388;1388;1388;73;0;73;73;0;0;0;73;73;73;0;64;0;27397.260274;1388;1388;1388;0;Scan
9020;49784;6;75;1;1;1388;1388;1388;1388;1388;1388;1388;1388;75;0;75;75;0;0;0;0;0;0;32;32;13333.333333;13333.333333;1388;1388;1388;0;Normal
10000;10101;17;216;3;1;4082;1430;1430;1222;1360.666667;1430;1430;1430;72;1.732051;74;71;142;71;71;0;0;0;24;8;13888.888889;4629.62963;1222;1430;1388.4;93.020428;Mirai
9020;49784;6;316;3;1;2806;1388;1388;30;935.333333;1388;1388;1388;105.333333;29.704096;129;72;201;100.5;72;0;0;0;96;32;9493.670886;3164.556962;30;1388;1116.4;607.316063;Normal
5792;80;6;287;1;1;20;0;20;20;20;0;0;0;287;0;287;287;0;0;0;0;0;0;20;20;3484.320557;3484.320557;0;20;6.666667;11.547005;Mirai
443;51875;6;174;1;1;1448;408;1448;1448;1448;408;408;408;174;0;174;174;0;0;0;0;0;0;32;32;5747.126437;5747.126437;408;1448;754.666667;600.44428;Mirai
60205;8899;17;21;2;1;64;32;32;32;32;32;32;32;10.5;4.949747;14;7;7;7;7;0;0;0;16;8;95238.095238;47619.047619;32;32;32;0;Mirai
46201;80;6;249;0;2;0;2896;0;0;0;1448;1448;1448;249;0;249;249;0;0;0;249;249;249;0;64;0;8032.128514;1448;1448;1448;0;Mirai
60133;8899;17;273;2;1;64;32;32;32;32;32;32;32;136.5;190.211724;271;2;2;2;2;0;0;0;16;8;7326.007326;3663.003663;32;32;32;0;Mirai
60202;8899;17;6;3;1;96;32;32;32;32;32;32;32;2;1;3;1;3;1.5;1;0;0;0;24;8;500000;166666.666667;32;32;32;0;Mirai
51996;8899;17;1;1;1;32;32;32;32;32;32;32;32;1;0;1;1;0;0;0;0;0;0;8;8;1000000;1000000;32;32;32;0;Mirai
10000;10101;17;250;1;1;1430;1430;1430;1430;1430;1430;1430;1430;250;0;250;250;0;0;0;0;0;0;8;8;4000;4000;1430;1430;1430;0;Mirai
10000;10101;17;230;2;1;2860;1430;1430;1430;1430;1430;1430;1430;115;38.183766;142;88;142;142;142;0;0;0;16;8;8695.652174;4347.826087;1430;1430;1430;0;Mirai
48680;7000;6;149;0;2;0;1486;0;0;0;1460;26;743;149;0;149;149;0;0;0;149;149;149;0;40;0;13422.818792;26;1460;504;827.920286;Mirai
51993;8899;17;35;1;1;32;32;32;32;32;32;32;32;35;0;35;35;0;0;0;0;0;0;8;8;28571.428571;28571.428571;32;32;32;0;Mirai
53190;9020;6;146;2;1;0;0;0;0;0;0;0;0;73;0;73;73;73;73;73;0;0;0;64;32;13698.630137;6849.315068;0;0;0;0;Spoofing
60062;8011;17;63;2;1;70;35;35;35;35;35;35;35;31.5;23.334524;48;15;48;48;48;0;0;0;16;8;31746.031746;15873.015873;35;35;35;0;Mirai
10109;9020;6;115;0;2;0;1816;0;0;0;1388;428;908;115;0;115;115;0;0;0;115;115;115;0;64;0;17391.304348;428;1388;1068;554.256258;Mirai
59878;443;6;80;0;2;0;2896;0;0;0;1448;1448;1448;80;0;80;80;0;0;0;80;80;80;0;64;0;25000;1448;1448;1448;0;Spoofing
52738;9020;6;143;2;1;0;0;0;0;0;0;0;0;71.5;0.707107;72;71;72;72;72;0;0;0;64;32;13986.013986;6993.006993;0;0;0;0;Mirai
64780;9988;17;21;10;1;320;32;32;32;32;32;32;32;2.1;0.875595;4;1;17;1.888889;1;0;0;0;80;8;476190.47619;47619.047619;32;32;32;0;Mirai
443;51875;6;79;1;1;744;1448;744;744;744;1448;1448;1448;79;0;79;79;0;0;0;0;0;0;32;32;12658.227848;12658.227848;744;1448;1213.333333;406.45459;Mirai
443;43238;6;130;1;1;1441;1441;1441;1441;1441;1441;1441;1441;130;0;130;130;0;0;0;0;0;0;32;32;7692.307692;7692.307692;1441;1441;1441;0;Mirai
51990;8899;17;9;1;1;32;32;32;32;32;32;32;32;9;0;9;9;0;0;0;0;0;0;8;8;111111.111111;111111.111111;32;32;32;0;Mirai
60108;8899;17;162;1;1;32;32;32;32;32;32;32;32;162;0;162;162;0;0;0;0;0;0;8;8;6172.839506;6172.839506;32;32;32;0;Mirai
9020;49784;6;365;2;1;2776;1388;1388;1388;1388;1388;1388;1388;182.5;154.856385;292;73;292;292;292;0;0;0;64;32;5479.452055;2739.726027;1388;1388;1388;0;Normal
3123;554;6;1737;0;2;0;0;0;0;0;0;0;0;1737;0;1737;1737;0;0;0;1737;1737;1737;0;44;0;1151.410478;0;0;0;0;DoS
56266;9020;6;147;2;1;0;0;0;0;0;0;0;0;73.5;0.707107;74;73;73;73;73;0;0;0;64;32;13605.442177;6802.721088;0;0;0;0;Mirai
9020;56196;6;149;2;1;2776;1388;1388;1388;1388;1388;1388;1388;74.5;0.707107;75;74;74;74;74;0;0;0;64;32;13422.818792;6711.409396;1388;1388;1388;0;Mirai
60116;8899;17;227;1;1;32;32;32;32;32;32;32;32;227;0;227;227;0;0;0;0;0;0;8;8;4405.286344;4405.286344;32;32;32;0;Mirai
60164;8899;17;15;2;1;64;32;32;32;32;32;32;32;7.5;0.707107;8;7;7;7;7;0;0;0;16;8;133333.333333;66666.666667;32;32;32;0;Mirai
1908;554;6;6263;0;2;0;0;0;0;0;0;0;0;6263;0;6263;6263;0;0;0;6263;6263;6263;0;44;0;319.335782;0;0;0;0;DoS
56266;9020;6;74;1;1;0;0;0;0;0;0;0;0;74;0;74;74;0;0;0;0;0;0;32;32;13513.513514;13513.513514;0;0;0;0;Mirai
52704;9020;6;121;0;2;0;1418;0;0;0;1388;30;709;121;0;121;121;0;0;0;121;121;121;0;64;0;16528.92562;30;1388;935.333333;784.041666;Scan
56361;10101;17;251;2;1;2860;1430;1430;1430;1430;1430;1430;1430;125.5;68.589358;174;77;77;77;77;0;0;0;16;8;7968.12749;3984.063745;1430;1430;1430;0;Mirai
52739;9020;6;123;1;1;0;0;0;0;0;0;0;0;123;0;123;123;0;0;0;0;0;0;32;32;8130.081301;8130.081301;0;0;0;0;Scan
443;51875;6;116;1;1;1448;1448;1448;1448;1448;1448;1448;1448;116;0;116;116;0;0;0;0;0;0;32;32;8620.689655;8620.689655;1448;1448;1448;0;Mirai
60105;8899;17;6;1;1;32;32;32;32;32;32;32;32;6;0;6;6;0;0;0;0;0;0;8;8;166666.666667;166666.666667;32;32;32;0;Mirai
443;43238;6;148;0;3;0;0;0;0;0;0;0;0;74;2.828427;76;72;0;0;0;148;74;72;0;132;0;20270.27027;0;0;0;0;Mirai
51994;8899;17;4;1;1;32;32;32;32;32;32;32;32;4;0;4;4;0;0;0;0;0;0;8;8;250000;250000;32;32;32;0;Mirai
60220;8899;17;15;1;1;32;32;32;32;32;32;32;32;15;0;15;15;0;0;0;0;0;0;8;8;66666.666667;66666.666667;32;32;32;0;Mirai
443;51875;6;118;1;1;912;1448;912;912;912;1448;1448;1448;118;0;118;118;0;0;0;0;0;0;32;32;8474.576271;8474.576271;912;1448;1269.333333;309.459744;Mirai
443;51875;6;73;1;1;1448;1448;1448;1448;1448;1448;1448;1448;73;0;73;73;0;0;0;0;0;0;32;32;13698.630137;13698.630137;1448;1448;1448;0;Mirai
443;51875;6;122;1;1;1448;560;1448;1448;1448;560;560;560;122;0;122;122;0;0;0;0;0;0;32;32;8196.721311;8196.721311;560;1448;856;512.687039;Mirai
51997;8899;17;37;3;1;96;32;32;32;32;32;32;32;12.333333;4.725816;16;7;30;15;14;0;0;0;24;8;81081.081081;27027.027027;32;32;32;0;Mirai
443;43238;6;87;1;1;1441;1441;1441;1441;1441;1441;1441;1441;87;0;87;87;0;0;0;0;0;0;32;32;11494.252874;11494.252874;1441;1441;1441;0;Mirai
52739;9020;6;148;0;3;0;4164;0;0;0;1388;1388;1388;74;0;74;74;0;0;0;148;74;74;0;96;0;20270.27027;1388;1388;1388;0;Scan
56361;10101;17;250;2;1;2860;1430;1430;1430;1430;1430;1430;1430;125;12.727922;134;116;134;134;134;0;0;0;16;8;8000;4000;1430;1430;1430;0;Mirai
5693;443;6;64;1;1;0;0;0;0;0;0;0;0;64;0;64;64;0;0;0;0;0;0;20;32;15625;15625;0;0;0;0;Mirai
443;51875;6;122;1;1;1448;776;1448;1448;1448;776;776;776;122;0;122;122;0;0;0;0;0;0;32;32;8196.721311;8196.721311;776;1448;1000;387.979381;Mirai
51252;443;6;80;1;1;0;0;0;0;0;0;0;0;80;0;80;80;0;0;0;0;0;0;32;44;12500;12500;0;0;0;0;Mirai
51252;443;6;248;0;3;0;3405;0;0;0;1448;509;1135;124;9.899495;131;117;0;0;0;248;124;117;0;96;0;12096.774194;509;1448;1213.25;469.5;Mirai
52930;9020;6;72;1;1;0;0;0;0;0;0;0;0;72;0;72;72;0;0;0;0;0;0;32;32;13888.888889;13888.888889;0;0;0;0;Mirai
46110;7760;6;187;2;1;2800;1400;1400;1400;1400;1400;1400;1400;93.5;28.991378;114;73;114;114;114;0;0;0;40;20;10695.187166;5347.593583;1400;1400;1400;0;Mirai
60123;8899;17;146;1;1;32;32;32;32;32;32;32;32;146;0;146;146;0;0;0;0;0;0;8;8;6849.315068;6849.315068;32;32;32;0;Mirai
443;51875;6;76;1;1;1448;1448;1448;1448;1448;1448;1448;1448;76;0;76;76;0;0;0;0;0;0;32;32;13157.894737;13157.894737;1448;1448;1448;0;Mirai
443;51875;6;71;0;2;0;0;0;0;0;0;0;0;71;0;71;71;0;0;0;71;71;71;0;64;0;28169.014085;0;0;0;0;Mirai
10000;10101;17;265;2;1;2584;1430;1430;1154;1292;1430;1430;1430;132.5;12.020815;141;124;141;141;141;0;0;0;16;8;7547.169811;3773.584906;1154;1430;1361;138;Mirai
10000;10101;17;199;2;1;2016;1430;1430;586;1008;1430;1430;1430;99.5;33.234019;123;76;76;76;76;0;0;0;16;8;10050.251256;5025.125628;586;1430;1219;422;Mirai
51252;443;6;74;1;1;0;0;0;0;0;0;0;0;74;0;74;74;0;0;0;0;0;0;32;32;13513.513514;13513.513514;0;0;0;0;Mirai
60197;8899;17;10;1;1;32;32;32;32;32;32;32;32;10;0;10;10;0;0;0;0;0;0;8;8;100000;100000;32;32;32;0;Mirai
56361;10101;17;158;2;1;2860;20;1430;1430;1430;20;20;20;79;7.071068;84;74;74;74;74;0;0;0;16;8;12658.227848;6329.113924;20;1430;725;814.06388;Mirai
9020;52717;6;136;0;2;0;0;0;0;0;0;0;0;136;0;136;136;0;0;0;136;136;136;0;64;0;14705.882353;0;0;0;0;Scan
56204;9020;6;71;0;2;0;2776;0;0;0;1388;1388;1388;71;0;71;71;0;0;0;71;71;71;0;64;0;28169.014085;1388;1388;1388;0;Mirai
9020;49784;6;86;1;1;30;1388;30;30;30;1388;1388;1388;86;0;86;86;0;0;0;0;0;0;32;32;11627.906977;11627.906977;30;1388;935.333333;784.041666;Normal
52739;9020;6;123;1;1;0;0;0;0;0;0;0;0;123;0;123;123;0;0;0;0;0;0;32;32;8130.081301;8130.081301;0;0;0;0;Scan
443;43238;6;118;1;1;1441;1441;1441;1441;1441;1441;1441;1441;118;0;118;118;0;0;0;0;0;0;32;32;8474.576271;8474.576271;1441;1441;1441;0;Mirai
2809;554;6;1507;0;2;0;0;0;0;0;0;0;0;1507;0;1507;1507;0;0;0;1507;1507;1507;0;44;0;1327.140013;0;0;0;0;DoS
443;43238;6;173;1;1;1441;1441;1441;1441;1441;1441;1441;1441;173;0;173;173;0;0;0;0;0;0;32;32;5780.346821;5780.346821;1441;1441;1441;0;Mirai
6757;554;6;3010;0;2;0;0;0;0;0;0;0;0;3010;0;3010;3010;0;0;0;3010;3010;3010;0;44;0;664.451827;0;0;0;0;DoS
51997;8899;17;24;1;1;32;32;32;32;32;32;32;32;24;0;24;24;0;0;0;0;0;0;8;8;41666.666667;41666.666667;32;32;32;0;Mirai
51997;8899;17;6;1;1;32;32;32;32;32;32;32;32;6;0;6;6;0;0;0;0;0;0;8;8;166666.666667;166666.666667;32;32;32;0;Mirai
10000;10101;17;76;0;2;0;72;0;0;0;40;32;36;76;0;76;76;0;0;0;76;76;76;0;16;0;26315.789474;32;40;37.333333;4.618802;Mirai
60206;8899;17;26;2;1;64;32;32;32;32;32;32;32;13;4.242641;16;10;16;16;16;0;0;0;16;8;76923.076923;38461.538462;32;32;32;0;Mirai
4356;554;6;2285;0;2;0;0;0;0;0;0;0;0;2285;0;2285;2285;0;0;0;2285;2285;2285;0;44;0;875.273523;0;0;0;0;DoS
9020;52717;6;146;1;1;1388;1388;1388;1388;1388;1388;1388;1388;146;0;146;146;0;0;0;0;0;0;32;32;6849.315068;6849.315068;1388;1388;1388;0;Scan
9020;52717;6;146;0;3;0;0;0;0;0;0;0;0;73;1.414214;74;72;0;0;0;146;73;72;0;96;0;20547.945205;0;0;0;0;Scan
64782;9988;17;8;3;1;96;32;32;32;32;32;32;32;2.666667;2.886751;6;1;2;1;1;0;0;0;24;8;375000;125000;32;32;32;0;Mirai
443;43238;6;156;1;1;1441;1441;1441;1441;1441;1441;1441;1441;156;0;156;156;0;0;0;0;0;0;32;32;6410.25641;6410.25641;1441;1441;1441;0;Mirai
7000;50292;6;154;1;1;1460;1460;1460;1460;1460;1460;1460;1460;154;0;154;154;0;0;0;0;0;0;20;20;6493.506494;6493.506494;1460;1460;1460;0;Spoofing
9020;52739;6;70;1;1;1388;1388;1388;1388;1388;1388;1388;1388;70;0;70;70;0;0;0;0;0;0;32;32;14285.714286;14285.714286;1388;1388;1388;0;Scan
52727;9020;6;75;1;1;0;0;0;0;0;0;0;0;75;0;75;75;0;0;0;0;0;0;32;32;13333.333333;13333.333333;0;0;0;0;Scan
52930;9020;6;147;0;2;0;2776;0;0;0;1388;1388;1388;147;0;147;147;0;0;0;147;147;147;0;64;0;13605.442177;1388;1388;1388;0;Mirai
56361;10101;17;195;1;1;1430;1430;1430;1430;1430;1430;1430;1430;195;0;195;195;0;0;0;0;0;0;8;8;5128.205128;5128.205128;1430;1430;1430;0;Mirai
443;43238;6;120;1;1;1441;1441;1441;1441;1441;1441;1441;1441;120;0;120;120;0;0;0;0;0;0;32;32;8333.333333;8333.333333;1441;1441;1441;0;Mirai
9020;56196;6;74;1;1;1388;1388;1388;1388;1388;1388;1388;1388;74;0;74;74;0;0;0;0;0;0;32;32;13513.513514;13513.513514;1388;1388;1388;0;Mirai
5840;554;6;3669;0;2;0;0;0;0;0;0;0;0;3669;0;3669;3669;0;0;0;3669;3669;3669;0;44;0;545.107659;0;0;0;0;DoS
9020;49784;6;428;0;2;0;0;0;0;0;0;0;0;428;0;428;428;0;0;0;428;428;428;0;64;0;4672.897196;0;0;0;0;Normal
49796;9020;6;243;0;3;0;4164;0;0;0;1388;1388;1388;121.5;9.192388;128;115;0;0;0;243;121.5;115;0;96;0;12345.679012;1388;1388;1388;0;Normal
42360;1900;17;145;2;1;886;444;452;434;443;444;444;444;72.5;0.707107;73;72;73;73;73;0;0;0;16;8;13793.103448;6896.551724;434;452;443.5;7.371115;Scan
60148;8899;17;53;3;1;96;32;32;32;32;32;32;32;17.666667;18.903263;39;3;42;21;3;0;0;0;24;8;56603.773585;18867.924528;32;32;32;0;Mirai
56382;80;6;86;1;1;1448;1448;1448;1448;1448;1448;1448;1448;86;0;86;86;0;0;0;0;0;0;32;32;11627.906977;11627.906977;1448;1448;1448;0;Mirai
52704;9020;6;80;1;1;0;0;0;0;0;0;0;0;80;0;80;80;0;0;0;0;0;0;32;32;12500;12500;0;0;0;0;Scan
56361;10101;17;287;3;1;4202;1430;1430;1342;1400.666667;1430;1430;1430;95.666667;29.838454;130;76;206;103;76;0;0;0;24;8;10452.961672;3484.320557;1342;1430;1412.4;39.354796;Mirai
52739;9020;6;120;0;2;0;1418;0;0;0;1388;30;709;120;0;120;120;0;0;0;120;120;120;0;64;0;16666.666667;30;1388;935.333333;784.041666;Scan
10000;10101;17;199;2;1;1892;1430;1430;462;946;1430;1430;1430;99.5;37.476659;126;73;73;73;73;0;0;0;16;8;10050.251256;5025.125628;462;1430;1188;484;Mirai
52727;9020;6;151;2;1;0;0;0;0;0;0;0;0;75.5;2.12132;77;74;74;74;74;0;0;0;64;32;13245.033113;6622.516556;0;0;0;0;Scan
52930;9020;6;160;2;1;0;0;0;0;0;0;0;0;80;8.485281;86;74;74;74;74;0;0;0;64;32;12500;6250;0;0;0;0;Mirai
56266;9020;6;148;2;1;0;0;0;0;0;0;0;0;74;1.414214;75;73;73;73;73;0;0;0;64;32;13513.513514;6756.756757;0;0;0;0;Mirai
2739;554;6;6312;0;2;0;0;0;0;0;0;0;0;6312;0;6312;6312;0;0;0;6312;6312;6312;0;44;0;316.856781;0;0;0;0;DoS
46461;1935;6;148;2;1;0;0;0;0;0;0;0;0;74;0;74;74;74;74;74;0;0;0;64;32;13513.513514;6756.756757;0;0;0;0;Scan
443;57894;17;151;2;1;2700;1350;1350;1350;1350;1350;1350;1350;75.5;4.949747;79;72;79;79;79;0;0;0;16;8;13245.033113;6622.516556;1350;1350;1350;0;Scan
443;43238;6;181;1;1;1441;1441;1441;1441;1441;1441;1441;1441;181;0;181;181;0;0;0;0;0;0;32;32;5524.861878;5524.861878;1441;1441;1441;0;Mirai
53182;9020;6;119;0;2;0;1418;0;0;0;1388;30;709;119;0;119;119;0;0;0;119;119;119;0;64;0;16806.722689;30;1388;935.333333;784.041666;Spoofing
10000;10101;17;209;2;1;2860;1430;1430;1430;1430;1430;1430;1430;104.5;38.890873;132;77;132;132;132;0;0;0;16;8;9569.37799;4784.688995;1430;1430;1430;0;Mirai
9020;56196;6;118;1;1;1388;1388;1388;1388;1388;1388;1388;1388;118;0;118;118;0;0;0;0;0;0;32;32;8474.576271;8474.576271;1388;1388;1388;0;Mirai
58867;443;6;145;2;1;0;0;0;0;0;0;0;0;72.5;2.12132;74;71;74;74;74;0;0;0;64;32;13793.103448;6896.551724;0;0;0;0;Spoofing
